"Date","Price","Open","High","Low","Vol.","Change %"
"21/02/2021","75.66","60.43","75.66","60.43","","25.20%"
"14/02/2021","60.43","47.01","60.43","47.01","","28.55%"
"07/02/2021","47.01","47.20","48.45","45.95","","-0.40%"
"31/01/2021","47.20","47.41","47.41","45.91","","-0.44%"
"24/01/2021","47.41","43.09","47.41","43.08","","10.03%"
"17/01/2021","43.09","45.14","45.23","42.53","","-4.54%"
"10/01/2021","45.14","44.81","50.12","44.81","","0.74%"
"03/01/2021","44.81","48.98","49.59","44.64","","-8.51%"
"27/12/2020","48.98","42.11","48.98","42.11","","16.31%"
"20/12/2020","42.11","44.64","46.66","42.11","","-5.67%"
"13/12/2020","44.64","47.52","49.22","44.15","","-6.06%"
"06/12/2020","47.52","43.89","49.67","43.89","","8.27%"
"29/11/2020","43.89","39.64","43.92","39.64","","10.72%"
"22/11/2020","39.64","42.31","43.04","39.62","","-6.31%"
"15/11/2020","42.31","42.95","43.62","42.31","","-1.49%"
"08/11/2020","42.95","39.88","46.19","39.88","","7.70%"
"01/11/2020","39.88","61.91","64.37","39.88","","-35.58%"
"25/10/2020","61.91","58.46","61.91","57.13","","5.90%"
"18/10/2020","58.46","57.25","61.16","57.25","","2.11%"
"11/10/2020","57.25","57.52","57.52","53.50","","-0.47%"
"04/10/2020","57.52","39.97","57.75","39.81","","43.91%"
"27/09/2020","39.97","36.97","39.97","36.62","","8.11%"
"20/09/2020","36.97","37.24","39.35","36.97","","-0.73%"
"13/09/2020","37.24","43.12","44.21","37.24","","-13.64%"
"06/09/2020","43.12","47.04","50.68","43.12","","-8.33%"
"30/08/2020","47.04","48.19","48.19","44.30","","-2.39%"
"23/08/2020","48.19","45.14","49.29","45.14","","6.76%"
"16/08/2020","45.14","43.09","46.06","43.09","","4.76%"
"09/08/2020","43.09","42.21","45.26","42.21","","3.93%"
"02/08/2020","41.46","43.13","44.11","41.46","","-1.23%"
"26/07/2020","41.98","42.61","42.61","40.66","","-1.18%"
"19/07/2020","42.48","45.68","46.82","42.48","","-7.01%"
"12/07/2020","45.68","49.19","50.81","45.68","","-7.14%"
"05/07/2020","49.19","50.96","52.03","49.19","","-3.47%"
"28/06/2020","50.96","51.21","54.13","50.96","","-0.49%"
"21/06/2020","51.21","53.93","54.89","51.21","","-4.19%"
"14/06/2020","53.45","58.09","60.49","53.45","","-4.23%"
"07/06/2020","55.81","62.77","62.94","55.81","","-9.94%"
"31/05/2020","61.97","55.07","61.97","55.07","","20.21%"
"24/05/2020","51.55","51.67","52.98","50.57","","-0.23%"
"17/05/2020","51.67","58.70","60.09","51.67","","-8.60%"
"10/05/2020","56.53","61.60","61.60","56.53","","-1.52%"
"03/05/2020","57.40","49.25","57.40","49.25","","19.31%"
"26/04/2020","48.11","62.70","62.70","48.11","","-27.21%"
"19/04/2020","66.09","70.60","73.83","66.09","","-5.37%"
"12/04/2020","69.84","75.85","75.85","69.52","","-6.12%"
"05/04/2020","74.39","66.28","75.71","66.28","","14.43%"
"29/03/2020","65.01","90.70","90.70","65.01","","-26.40%"
"22/03/2020","88.33","135.38","135.38","87.14","","-33.77%"
"15/03/2020","133.37","124.53","141.13","109.85","","-3.63%"
"08/03/2020","138.40","163.70","163.70","123.72","","10.53%"
"01/03/2020","125.21","104.89","125.21","89.59","","14.17%"
"23/02/2020","109.67","86.92","109.67","86.92","","47.13%"
"16/02/2020","74.54","67.66","74.54","67.66","","19.49%"
"09/02/2020","62.38","68.13","68.13","62.38","","-4.89%"
"02/02/2020","65.59","72.81","72.81","61.24","","-10.13%"
"26/01/2020","72.98","66.73","72.98","65.60","","21.76%"
"19/01/2020","59.94","49.67","59.94","49.67","","20.68%"
"12/01/2020","49.67","53.27","53.27","49.67","","-6.85%"
"05/01/2020","53.32","62.79","62.79","53.32","","-11.31%"
"29/12/2019","60.12","59.63","60.12","57.20","","8.72%"
"22/12/2019","55.30","55.31","58.32","55.30","","2.05%"
"15/12/2019","54.19","56.13","56.13","53.41","","-3.99%"
"08/12/2019","56.44","67.29","67.29","56.44","","-11.91%"
"01/12/2019","64.07","59.42","64.62","59.42","","13.26%"
"24/11/2019","56.57","61.55","61.55","56.57","","-9.01%"
"17/11/2019","62.17","64.13","65.58","61.83","","0.76%"
"10/11/2019","61.70","64.44","69.82","61.70","","-4.25%"
"03/11/2019","64.44","60.18","67.08","60.18","","12.50%"
"27/10/2019","57.28","67.41","67.61","57.28","","-14.60%"
"20/10/2019","67.07","80.25","80.25","67.07","","-14.40%"
"13/10/2019","78.35","80.06","80.06","77.61","","-1.89%"
"06/10/2019","79.86","79.86","79.86","79.86","","-3.96%"
"29/09/2019","83.15","83.15","83.15","83.15","","3.98%"
"22/09/2019","79.97","79.97","79.97","79.97","","-0.13%"
"15/09/2019","80.07","80.07","80.07","80.07","","-6.38%"
"08/09/2019","85.53","85.53","85.53","85.53","","8.51%"
"01/09/2019","78.82","78.82","78.82","78.82","","-9.29%"
"25/08/2019","86.89","86.89","86.89","86.89","","-5.37%"
"18/08/2019","91.82","91.82","91.82","91.82","","2.58%"
