"Date","Price","Open","High","Low","Vol.","Change %"
"24/01/2024","153.20","152.39","153.61","151.25","1.47M","1.14%"
"23/01/2024","151.47","150.99","153.09","150.71","1.31M","-0.31%"
"22/01/2024","151.94","151.28","153.26","150.16","2.27M","0.58%"
"19/01/2024","151.06","149.73","151.11","149.02","1.34M","0.88%"
"18/01/2024","149.74","149.72","150.33","148.31","1.46M","-0.03%"
"17/01/2024","149.78","149.39","151.32","148.87","1.45M","-0.91%"
"16/01/2024","151.16","153.03","153.36","150.70","1.42M","-1.74%"
"12/01/2024","153.84","153.99","154.59","152.05","1.47M","1.62%"
"11/01/2024","151.39","151.99","152.57","150.37","1.23M","0.02%"
"10/01/2024","151.36","152.19","152.30","149.87","1.47M","-0.92%"
"09/01/2024","152.76","156.03","156.19","152.23","1.36M","-1.93%"
"08/01/2024","155.76","152.80","155.76","150.71","2.13M","-0.12%"
"05/01/2024","155.95","156.80","157.65","154.64","1.65M","0.08%"
"04/01/2024","155.82","161.07","161.62","155.52","1.82M","-2.72%"
"03/01/2024","160.17","157.69","160.89","156.36","1.39M","2.01%"
"02/01/2024","157.01","156.57","158.62","156.32","1.40M","1.24%"
"29/12/2023","155.08","156.00","156.36","154.73","2.27M","-0.16%"
"28/12/2023","155.33","157.48","157.69","155.27","1.17M","-1.75%"
"27/12/2023","158.09","159.00","159.74","157.38","911.84K","-0.57%"
"26/12/2023","159.00","157.62","159.99","157.62","1.04M","1.67%"
"22/12/2023","156.39","157.54","158.32","155.98","1.26M","0.08%"
"21/12/2023","156.26","156.45","156.72","154.57","1.29M","0.28%"
"20/12/2023","155.83","157.12","159.44","155.67","1.58M","-0.84%"
"19/12/2023","157.15","155.55","157.43","154.88","1.58M","0.98%"
"18/12/2023","155.63","156.52","157.85","155.63","1.88M","1.65%"
"15/12/2023","153.11","152.67","154.00","150.87","4.06M","-0.22%"
"14/12/2023","153.44","151.05","154.14","150.88","2.55M","2.66%"
"13/12/2023","149.46","148.09","149.75","147.36","1.84M","1.07%"
"12/12/2023","147.88","148.27","148.93","146.82","2.40M","-1.11%"
"11/12/2023","149.54","148.48","150.25","148.32","1.99M","0.54%"
"08/12/2023","148.73","148.24","150.41","148.00","1.60M","0.77%"
"07/12/2023","147.59","147.93","148.72","146.52","2.25M","0.76%"
"06/12/2023","146.48","148.74","149.10","145.70","3.30M","-2.44%"
"05/12/2023","150.15","154.21","154.49","150.05","1.84M","-2.41%"
"04/12/2023","153.86","152.72","154.10","152.11","1.37M","-0.27%"
"01/12/2023","154.27","154.30","156.77","153.66","1.35M","-0.09%"
"30/11/2023","154.41","155.16","157.48","151.13","2.41M","0.40%"
"29/11/2023","153.79","154.44","154.89","153.02","1.03M","-0.13%"
"28/11/2023","153.99","154.41","155.72","153.54","1.07M","-0.02%"
"27/11/2023","154.02","153.79","154.38","152.56","1.23M","-0.39%"
"24/11/2023","154.63","154.49","156.26","154.43","549.78K","0.30%"
"22/11/2023","154.16","150.98","154.63","149.99","1.36M","-0.60%"
